Galt	38-15N	121-18W
Galva	41-10N	90-03W
Galveston	29-18N	94-48W
Galveston B.	29-36N	94-50W
Gambier	40-22N	82-23W
Ganado	35-43N	109-33W
Gannett Peak	43-11N	109-39W
Garberville	40-06N	123-48W
Garden City,  Ga.	32-06N	81-09W
Garden City,  Kans.	37-58N	100-53W
Garden City,  Tex.	31-52N	101-29W
Garden Grove	33-47N	117-55W
Gardiner,  Maine	44-14N	69-47W
Gardiner,  Mont.	45-02N	110-22W
Gardiners I.	41-06N	72-06W
Gardner	42-34N	71-59W
Gardnerville	38-56N	119-45W
Garey	34-53N	120-19W
Garfield	47-01N	117-09W
Garland, Tex.	32-55N	96-38W
Garland, Utah	41-47N	112-10W
Garner	43-06N	93-36W
Garnet	38-17N	95-14W
Garrison,  Mont.	46-31N	112-49W
Garrison, N.  Dak.	47-40N	101-25W
Garrison Res.  = Sakakawea, L.	47-30N	101-25W
Gary	41-36N	87-20W
Gastonia	35-16N	81-11W
Gates	43-09N	77-42W
Gatesville	31-26N	97-45W
Gaviota	34-29N	120-13W
Gaylord	45-02N	84-41W
Geistown	40-18N	78-52W
Genesee,  Idaho	46-33N	116-56W
Genesee, Pa.	41-59N	77-54W
Genesee,	43-16N	77-36W
Geneseo, III.	41-27N	90-09W
Geneseo, N.Y.	42-48N	77-49W
Geneva, Ala.	31-02N	85-52W
Geneva, N.Y.	42-52N	76-59W
Geneva, Nebr.	40-32N	97-36W
Geneva, Ohio	41-48N	80-57W
Geneva. L.	42-38N	88-30W
Genoa, N.Y.	42-40N	76-32W
Genoa, Nebr.	41-27N	97-44W
Genoa, Nev.	39-02N	119-50W
George, L.  Fla	29-17N	81-36W
George, L.  N.Y.	43-37N	73-33W
George West	28-20N	98-07W
Georgetown,  Calif.	38-54N	120-50W
Georgetown,  Colo.	39-42N	105-42W
Georgetown,  Ky.	38-13N	84-33W
Georgetown,  N.Y.	42-46N	75-44W
Georgetown,  Ohio	38-52N	83-54W
Georgetown,  S.C.	33-23N	79-17W
Georgetown,  Tex.	30-38N	97-41W
Georgia	32-50N	83-15W
Geraldine	47-36N	110-16W
Gering	41-50N	103-40W
Gerlach	40-39N	119-21W
Germantown	35-05N	89-49W
Getysburg,  Pa.	39-50N	77-14W
Gettysburg,  S. Dak.	45-01N	99-57W
Geyser	47-16N	110-30W
Geyserville	38-42N	122-54W
Giant Forest	36-36N	118-43W
Gibbon	40-45N	98-51W
Gibsonville	39-46N	120-54W
Giddings	30-11N	96-56W
Gila	32-43N	114-33W
Gila Bend	32-57N	112-43W
Gila Bend  Mts.	33-10N	113-00W
Gilead	44-24N	70-59W
Gillette	44-18N	105-30W
Gilmer	32-44N	94-57W
Gilroy	37-01N	121-34W
Girard, Kans.	37-31N	94-51W
Girard, Ohio	41-09N	80-42W
Girard, Pa.	42-00N	80-19W
Glacier Bay  Nat. Park and Preserve	58-45N	136-30W
Glacier Nat.  Park	48-30N	113-18W
Glacier Peak	48-07N	121-07W
Gladewater	32-33N	94-56W
Gladstone	45-51N	87-01W
Gladwin	43-59N	84-29W
Glamis	32-55N	115-05W
Glasco, Kans.	39-22N	97-50W
Glasco, N.Y.	42-03N	73-57W
Glasgow, Ky.	37-00N	85-55W
Glasgow,  Mont.	48-12N	106-38W
Glastonbury	41-43N	72-37W
Glen	44-07N	71-11W
Glen Canyon	37-30N	110-40W
Glen Canyon  Dam	36-57N	111-29W
Glen Canyon  Nat. Recr. Area	37-15N	111-00W
Glen Cove	40-52N	73-38W
Glen Lyon	41-10N	76-05W
Glen Ullin	46-49N	101-50W
Glencoe	44-46N	94-09W
Glendale,  Ariz.	33-32N	112-11W
Glendale,  Calif.	34-09N	118-15W
Glendive	47-07N	104-43W
Glendo	42-30N	105-02W
Glenfield	43-43N	75-24W
Glenmont	40-31N	82-06W
Glenn	39-31N	122-01W
Glennallen	62-07N	145-33W
Glenns Ferry	42-57N	115-18W
Glenrock	42-52N	105-52W
Glens Falls	43-19N	73-39W
Glenside	40-06N	75-09W
Glenville	38-56N	80-50W
Glenwood,  Ark.	34-20N	93-33W
Glenwood,  Iowa	41-03N	95-45W
Glenwood,  Minn.	45-39N	95-23W
Glenwood,  Wash.	46-01N	121-17W
Glenwood  Springs	39-33N	107-19W
Globe	33-24N	110-47W
Gloucester	42-37N	70-40W
Gloucester  Point	37-15N	76-29W
Gloversville	43-03N	74-21W
Goffstown	43-01N	71-36W
Gogebic, L.	46-30N	89-35W
Golconda	48-58N	117-30W
Gold	41-52N	77-50W
Gold Beach	42-25N	124-25W
Gold Hill	42-26N	123-03W
Golden Gate	37-54N	122-30W
Goldendale	45-49N	120-50W
Goldfield	37-42N	117-14W
Goldsboro	35-23N	77-59W
Goldsmith	31-59N	102-37W
Goldthwaite	31-27N	98-34W
Goleta	34-27N	119-50W
Goliad	28-40N	97-23W
Gonzales,  Calif.	36-30N	121-26W
Gonzales,  Tex.	29-30N	97-27W
Gooding	42-56N	114-43W
Goodland	39-21N	101-43W
Goodsprings	35-49N	115-27W
Goose Creek	32-59N	80-02W
Goose L.	41-56N	120-26W
Gorda	35-53N	121-26W
Gordon	42-48N	102-12W
Gorham	44-23N	71-10W
Gorman	34-47N	118-51W
Goshen,  Calif.	36-21N	119-25W
Goshen, Ind.	41-35N	85-50W
Goshen, N.Y.	41-24N	74-20W
Gothenburg	40-56N	100-10W
Gouverneur	44-20N	75-28W
Gowanda	42-28N	78-56W
Grady	34-49N	103-19W
Grafton, N.  Dak.	48-25N	97-25W
Grafton, W.  Va.	39-21N	80-02W
Graham	33-06N	98-35W
Graham, Mt.	32-42N	109-52W
Grahamsville	41-51N	74-33W
Grampian	40-58N	78-37W
Granada	38-04N	102-19W
Granbury	32-27N	97-47W
Granby	40-05N	105-56W
Grand, Mo.	39-23N	93-07W
Grand, S.  Dak.	45-40N	100-45W
Grand Canyon	36-03N	112-09W
Grand Canyon  Nat. Park	36-15N	112-30W
Grand Coulee	47-57N	119-00W
Grand Coulee  Dam	47-57N	118-59W
Grand Forks	47-55N	97-03W
Grand Gorge	42-21N	74-29W
Grand Haven	43-04N	86-13W
Grand I.  Mich.	46-31N	86-40W
Grand I. N.Y.	43-00N	78-58W
Grand Island	40-55N	98-21W
Grand Isle,  La.	29-14N	90-00W
Grand Isle,  Vt.	44-43N	73-18W
Grand  Junction	39-04N	108-33W
Grand L.	29-55N	92-47W
Grand Lake	40-15N	105-49W
Grand Marais	46-40N	85-59W
Grand Portage	47-58N	89-41W
Grand Prairie	32-47N	97-00W
Grand Rapids,  Mich.	42-58N	85-40W
Grand Rapids,  Minn.	47-14N	93-31W
Grand Teton	43-54N	111-50W
Grand Teton  Nat. Park	43-50N	110-50W
Grande, Rio	25-58N	97-09W
Grandfalls	31-20N	102-51W
GrandvieW	46-15N	119-54W
Granger	41-35N	109-58W
Grangeville	45-56N	116-07W
Granite City	38-42N	90-09W
Granite Falls	44-49N	95-33W
Granite Mt.	33-05N	116-28W
Granite Pk	45-10N	109-48W
Graniteville	44-08N	72-29W
Grant	40-53N	101-42W
Grant. Mt.	38-34N	118-48W
Grant City	40-29N	94-25W
Grant Range	38-30N	115-25W
Grants	35-09N	107-52W
Grants Pass	42-26N	123-19W
Grantsville	40-36N	112-28W
Granville, N.  Dak.	48-16N	100-47W
Granville,  N.Y.	43-24N	73-16W
Granville,  Ohio	40-04N	82-31W
Grass Range	47-00N	109-00W
Grass Valley,  Calif.	39-13N	121-04W
Grass Valley,  Oreg.	45-22N	120-47W
Grassflat	41-00N	78-06W
Grayling	44-40N	84-43W
Grays Harbor	46-59N	124-01W
Grays L.	43-04N	111-26W
Grays River	46-21N	123-37W
Great  Barrington	42-12N	73-22W
Great Basin	40-00N	117-00W
Great Basin  Nat. Park	38-55N	114-14W
Great Bend,  Kans.	38-22N	98-46W
Great Bend,  Pa.	41-58N	75-45W
Great Falls	47-30N	111-17W
Great Miami	39-20N	84-40W
Great  Sacandaga Res.	43-06N	74-16W
Great Salt L.	41-15N	112-40W
Great Salt  Lake Desert	40-50N	113-30W
Great Salt  Plains L.	36-45N	98-08W
Great Smoky  Mts. Nat. Park	35-40N	83-40W
Greece	43-13N	77-41W
Greeley, Colo	40-25N	104-42W
Greeley,  Nebr.	41-33N	98-32W
Green	43-09N	123-22W
Green, Ky.	37-54N	87-30W
Green, Utah	38-11N	109-53W
Green B.	45-00N	87-30W
Green Bay	44-31N	88-00W
Green Cove  Springs	29-59N	81-42W
Green Mts.	43-45N	72-45W
Green River,  Utah	38-59N	110-10W
Green River,  Wyo.	41-32N	109-28W
Green Valley	31-52N	110-56W
Greenbank	48-06N	122-34W
Greenbush,  Mich.	44-35N	83-19W
Greenbush,  Minn.	48-42N	96-11W
Greencastle	39-38N	86-52W
Greene	42-20N	75-46W
Greenfield,  Calif.	36-19N	121-15W
Greenfield,  Calif.	35-15N	119-00W
Greenfield,  Ind.	39-47N	85-46W
Greenfield,  Iowa	41-18N	94-28W
Greenfield,  Mass.	42-35N	72-36W
Greenfield,  Mo.	37-25N	93-51W
Greenport	33-35N	83-11W
Greensboro,  Ga.	36-04N	79-48W
Greensboro,  N.C.	44-36N	72-18W
Greensburg,  Ind.	39-20N	85-29W
Greensburg,  Kans.	37-36N	99-18W
Greensburg,  Pa.	40-18N	79-33W
Greenville,  Ala.	31-50N	86-38W
Greenville,  Calif	40-08N	120-57W
Greenville,  Maine	45-28N	69-35W
Greenville,  Mich.	43-11N	85-15W
Greenville,  Miss.	33-24N	91-04W
Greenville,  Mo.	37-08N	90-27W
Greenville,  N.C.	35-37N	77-23W
Greenville,  N.H.	42-46N	71-49W
Greenville,  N.Y.	42-25N	74-01W
Greenville,  Ohio	40-06N	84-38W
Greenville,  Pa.	41-24N	80-23W
Greenville,  S.C.	34-51N	82-24W
Greenville,  Tenn.	36-13N	82-51W
Greenville,  Tex.	33-08N	96-07W
Greenwich,  Conn.	41-02N	73-38W
Greenwich,  N.Y.	43-05N	73-30W
Greenwich,  Ohio	41-02N	82-31W
Greenwood,  Ark.	35-13N	94-16W
Greenwood,  Ind.	39-37N	86-07W
Greenwood,  Miss.	33-31N	90-11W
Greenwood,  S.C.	34-12N	82-10W
Gregory	43-14N	99-20W
Granada	33-47N	89-49W
Greandier I.	44-03N	76-22W
Gresham	45-30N	122-26W
Greybull	44-30N	108-03W
Gridley	39-22N	121-42W
Griffin	33-15N	84-16W
Grimes	39-04N	121-54W
Grinnell	41-45N	92-43W
Groesbeck	30-48N	96-31W
Groom	35-12N	101-06W
Groton, Conn.	41-21N	72-05W
Groton, N.Y.	42-36N	76-22W
Groton, S.  Dak.	45-27N	98-06W
Grove City	41-10N	80-05W
Grove Hill	31-42N	87-47W
Groveland	37-50N	120-14W
Grover City	35-07N	120-37W
Groves	29-57N	93-54W
Groveton	44-36N	71-31W
Grundy Center	42-22N	92-47W
Gruver	36-16N	101-24W
Guadalupe	34-59N	120-33W
Guadalupe	28-27N	96-47W
Guadalupe  Mts. Nat. Park	32-00N	104-30W
Guadalupe  Peak	31-50N	104-52W
Guerneville	38-30N	123-00W
Guernsey	42-19N	104-45W
Guilford	41-17N	72-41W
Guinda	38-50N	122-12W
Gulfport	30-22N	89-06W
Gunnison,  Colo.	38-33N	106-56W
Gunnison,  Utah.	39-09N	111-49W
Gunnison	39-04N	108-35W
Guntersville	34-21N	86-18W
Gurdon	33-55N	93-09W
Gurnet Point	42-01N	70-34W
Gustavus	58-25N	135-44W
Gustine	37-16N	121-00W
Guthrie,  Okla.	35-53N	97-25W
Guthrie, Tex.	33-37N	100-19W
Guttenberg	42-47N	91-06W
Guymon	36-41N	101-29W
Gwinn	49-19N	87-27W
Hackensack	40-53N	74-03W
Hackettstown	40-51N	74-50W
Hagerman	33-07N	104-20W
Hagerstown	39-39N	77-43W
Hailey	43-31N	114-19W
Haines,  Alaska	59-14N	135-26W
Haines, Oreg.	44-55N	117-56W
Haines City	28-07N	81-38W
Haleyville	34-14N	87-37W
Halifax	40-25N	76-55W
Hallettsville	29-27N	96-57W
Hallock	48-47N	96-57W
Hallstead	41-58N	75-45W
Hamburg, Ark.	33-14N	91-48W
Hamburg, N.Y.	42-43N	78-50W
Hamburg, Pa.	40-33N	75-59W
Hamden	41-23N	72-54W
Hamilton,  Ala.	34-09N	87-59W
Hamilton,  Mont.	46-15N	114-10W
Hamilton,  N.Y.	42-24N	75-33W
Hamilton,  Ohio	39-24N	84-34W
Hamilton,  Tex.	31-42N	98-07W
Hamilton City	39-45N	122-01W
Hamilton Mt.	43-25N	74-22W
Hamlet	34-53N	79-42W
Hamlin, N.Y.	43-17N	77-55W
Hamlin, Tex.	32-53N	100-08W
Hammond, Ind.	41-38N	87-30W
Hammond, La.	30-30N	90-28W
Hammond, N.Y.	44-27N	75-42W
Hammondsport	42-25N	77-13W
Hammonton	39-39N	74-48W
Hampton, Ark.	33-32N	92-28W
Hampton, Iowa	42-45N	93-13W
Hampton, N.H.	42-57N	70-50W
Hampton, Va.	37-02N	76-21W
Hampton Bays	40-53N	72-30W
Hancock,  Mich.	47-08N	88-35W
Hancock, N.Y.	41-57N	75-17W
Hanford	36-20N	119-39W
Hankinson	46-04N	96-54W
Hanksville	38-22N	110-43W
Hanna	41-52N	106-34W
Hannibal, Mo.	39-42N	91-22W
Hannibal,  N.Y.	43-19N	76-35W
Hanover, N.H.	43-42N	72-17W
Hanover, Pa.	39-48N	76-59W
Happy	34-45N	101-52W
Happy Camp	41-48N	123-23W
Harbor Beach	43-51N	82-39W
Hardin	45-44N	107-37W
Hardwick	44-30N	72-22W
Harlan, Iowa	41-39N	95-19W
Harlan, K.Y.	36-51N	83-19W
Harlem	48-32N	108-47W
Harlingen	26-12N	97-42W
Harlowton	46-26N	109-50W
Harney Basin	43-30N	119-00W
Harney L.	43-14N	119-08W
Harney Peak	43-52N	103-32W
Harriman	35-56N	84-33W
Harrisburg,  III.	37-44N	88-32W
Harrisburg,  Nebr.	41-33N	103-44W
Harrisburg,  Pa.	40-16N	76-53W
Harrison,  Ark.	36-14N	93-07W
Harrison,  Maine	44-07N	70-39W
Harrison,  Nebr.	42-41N	103-53W
Harrisonbug	38-27N	78-52W
Harrisonville	38-39N	94-21W
Harrisville,  Mich.	44-39N	83-17W
Harrisville,  N.Y.	44-09N	75-19W
Harrisville,  Pa.	41-08N	80-00W
Harrodsbug	37-46N	84-51W
Harry S.  Truman Reservoir	38-16N	93-24W
Hart	43-42N	86-22W
Hartford,  Conn.	41-46N	72-41W
Hartford, Ky.	37-27N	86-55W
Hartford, S.  Dak.	43-38N	96-57W
Hartford,  Wis.	43-19N	88-22W
Hartford City	40-27N	85-22W
Hartselle	34-27N	86-56W
Hartshorne	34-51N	95-34W
Hartstown	41-33N	80-23W
Hartsville	34-23N	80-04W
Hartwell	34-21N	82-56W
Harvey, III.	41-36N	87-50W
Harvey, N.  Dak.	47-47N	99-56W
Haskell	33-10N	99-44W
Hastings,  Mich.	42-39N	85-17W
Hastings,  Minn.	44-44N	92-51W
Hastings,  Nebr.	40-35N	98-23W
Hatch	32-40N	107-09W
Hatteras, C.	35-14N	75-32W
Hattiesburg	31-20N	89-17W
Havana	40-18N	90-04W
Havasu, L.	34-18N	114-28W
Havelock	34-53N	76-54W
Haverhill	42-47N	71-05W
HaverstraW	41-12N	73-58W
Havre	48-33N	109-41W
HaW	35-36N	79-03W
Hawali	19-30N	156-30W
Hawarden	43-00N	96-29W
Hawkinsville	32-17N	83-28W
Hawley, Minn.	46-53N	96-19W
Hawley, Pa.	41-28N	75-11W
Hawthorne	38-32N	118-38W
Hay Springs	42-41N	102-41W
Hayden	40-30N	107-16W
Hayes	44-23N	101-01W
Hays	38-53N	99-20W
Hayward,  Calif.	37-40N	122-05W
Hayward, Wis.	46-01N	91-29W
Hazard	37-15N	83-12W
Hazelton	46-29N	100-17W
Hazen	47-18N	101-38W
Hazlehurst,  Ga.	31-52N	82-36W
Hazlehurst,  Miss.	31-52N	90-24W
Hazlet	40-25N	74-12W
Hazleton	40-57N	75-59W
Healdsburg	38-37N	122-52W
Healdton	34-14N	97-29W
Hearne	30-53N	96-36W
Heart	46-46N	100-50W
Heavener	34-53N	94-36W
Hebbronville	27-18N	98-41W
Heber	32-44N	115-32W
Heber City	40-31N	111-25W
Heber Springs	35-30N	92-02W
Hebgen L.	44-52N	111-20W
Hebron, N.  Dak.	46-54N	102-03W
Hebron, Nebr.	40-10N	97-35W
Heceta I.	55-46N	133-40W
Hecla	45-53N	98-09W
Helena, Ark.	34-32N	90-36W
Helena, Mont.	46-36N	112-02W
Helendale	34-44N	117-19W
Hellertown	40-35N	75-21W
Helper	39-41N	110-51W
Hemet	33-45N	116-58W
Hemingford	42-19N	103-04W
Hempstead	30-06N	96-05W
Henderson,  Ky.	37-50N	87-35W
Henderson,  N.C.	36-20N	78-25W
Henderson,  Nev.	36-02N	114-59W
Henderson,  Tenn.	35-26N	88-38W
Henderson,  Tex.	32-09N	94-48W
Hendersonville,  N.C.	35-19N	82-28W
Hendersonville,  Tenn.	36-18N	86-37W
Henlopen, C.	38-48N	75-06W
Hennessey	36-06N	97-54W
Henrietta	33-49N	98-12W
Henry	41-07N	89-22W
Henryetta	35-27N	95-59W
Heppner	45-21N	119-33W
Hereford	34-49N	102-24W
Herington	38-40N	96-57W
Herkimer	43-00N	74-59W
Herlong	40-08N	120-08W
Hermann	38-42N	91-27W
Hermiston	45-51N	119-17W
Hermon	44-28N	75-14W
Hernandez	36-24N	120-46W
Hernando	34-50N	90-00W
Herndon	40-43N	76-51W
Herreid	45-50N	100-04W
Herrin	37-48N	89-02W
Hershey	40-17N	76-39W
Hesperia	34-25N	117-18W
Hetch Hetchy  Aqueduct	37-29N	122-19W
Hettinger	46-00N	102-42W
Heuvelton	44-37N	75-25W
Hewitt	31-27N	97-11W
Hi Vista	34-45N	117-46W
Hialeah	25-50N	80-17W
Hiawatha	39-51N	95-32W
Hibbing	47-25N	92-56W
Hickman	36-34N	89-11W
Hickory	35-44N	81-21W
Hicksville	40-46N	73-32W
Higgins	36-07N	100-02W
Higgins  Corner	39-02N	121-05W
High Bridge	40-40N	74-54W
High Point	35-57N	80-00W
Highland Park	42-11N	87-48W
Highmore	44-31N	99-27W
Hiko	37-32N	115-14W
Hill City,  Idaho	43-18N	115-03W
Hill City,  Kans	39-22N	99-51W
Hill City, S.  Dak.	43-56N	103-35W
Hillcrest  Center	35-23N	118-57W
Hillsboro,  Kans.	38-21N	97-12W
Hillsboro, N.  Dak.	47-26N	97-03W
Hillsboro,  N.H.	43-07N	71-54W
Hillsboro,  Ohio.	39-12N	83-37W
Hillsboro,  Oreg.	45-31N	122-59W
Hillsboro,  Tex.	32-01N	97-08W
Hillsdale,  Mich.	41-56N	84-38W
Hillsdale,  N.Y.	42-11N	73-30W
Hilo	19-44N	155-05W
Hilton	43-17N	77-48W
Hilton Head  Island	32-13N	80-45W
Hinckley	46-01N	92-56W
Hinesville	51-51N	81-36W
Hingham	48-33N	110-25W
Hinsdale	42-47N	72-29W
Hinton	37-40N	80-54W
Hobart	35-01N	99-06W
Hobbs	32-42N	103-08W
Hobe Sound	27-04N	80-08W
Hoboken	40-45N	74-04W
Hoh	47-45N	124-29W
Hohenwald	35-33N	87-33W
Hoisington	38-31N	98-47W
Holbrook	34-54N	110-10W
Holden	39-06N	112-16W
Holdenville	35-05N	96-24W
Holdrege	40-26N	99-23W
Holland,  Mich.	42-47N	86-07W
Holland, N.Y.	42-38N	78-32W
Hollandale	33-10N	90-51W
Holley	43-14N	78-02W
Hollidaysburg	40-26N	78-24W
Hollis	34-41N	99-55W
Hollister,  Calif.	36-51N	121-24W
Hollister,  Idaho	42-21N	114-35W
Holly Hill	29-16N	81-03W
Holly Springs	34-46N	89-27W
Hollywood	26-01N	80-09W
Holmen	43-58N	91-15W
Holton	39-28N	95-44W
Holtville	32-49N	115-23W
Holyoke,  Colo.	40-35N	102-18W
Holyoke,  Mass.	42-12N	72-37W
Homedale	43-37N	116-56W
Homer, Alaska	59-39N	151-33W
Homer, La.	32-48N	93-04W
Homer City	40-32N	79-10W
Homestead	25-28N	80-29W
Homewood	39-04N	120-08W
Honcut	39-20N	121-32W
Hondo	29-21N	99-09W
Honesdale	41-34N	75-16W
Honey L.	40-15N	120-19W
Honolulu	21-19N	157-52W
Hood, Mt.	45-23N	121-42W
Hood River	45-43N	121-31W
Hoodsport	47-24N	123-09W
Hooker	36-52N	101-13W
Hoonah	58-07N	135-27W
Hooper Bay	61-32N	166-06W
Hoopeston	40-28N	87-40W
Hoover	33-20N	86-11W
Hoover Dam	36-01N	114-44W
Hooversville	40-09N	78-55W
Hop Bottom	41-42N	75-46W
Hope, Ariz.	33-43N	113-42W
Hope, Ark.	33-40N	93-36W
Hopedale	42-08N	71-33W
Hopewell	37-18N	77-17W
Hopkinsville	36-52N	87-29W
Hopland	38-58N	123-07W
Hoquiam	46-59N	123-53W
Hornbeck	31-20N	93-24W
Hornbrook	41-55N	122-33W
Hornell	42-20N	77-40W
Hornitos	37-30N	120-14W
Horse Creek	41-57N	105-10W
Horseheads	42-10N	76-49W
Horton	39-40N	95-32W
Hot Creek  Range	38-40N	116-20W
Hot Springs,  Ark	34-31N	93-03W
Hot Springs,  S. Dak.	43-26N	103-29W
Hotchkiss	38-48N	107-43W
Houghton,  Mich.	47-07N	88-34W
Houghton,  N.Y.	42-25N	78-10W
Houghton L.	44-21N	84-44W
Houlton	46-08N	67-51W
Houma	29-36N	90-43W
Housatonic	41-10N	73-07W
Houston, Mo.	37-22N	91-58W
Houston, Tex.	29-46N	95-22W
Howard, Pa.	41-01N	77-40W
Howard, S.  Dak.	44-01N	97-32W
Howe	43-48N	113-00W
Howell	42-36N	83-56W
Hualapai Peak	35-05N	113-54W
Huasna	35-06N	120-24W
Hubbard, Ohio	41-09N	80-34W
Hubbard, Tex.	31-51N	96-48W
Hudson, Mass.	42-23N	71-34W
Hudson, N.Y.	42-15N	73-46W
Hudson, Wis.	44-58N	92-45W
Hudson, Wyo.	42-54N	108-35W
Hudson	40-42N	74-02W
Hudson Falls	43-18N	73-35W
Hughesville	41-14N	76-44W
Hugo, Colo.	39-08N	103-28W
Hugo, Okla.	34-01N	95-31W
Hugoton	37-11N	101-21W
Humboldt,  Iowa	42-44N	94-13W
Humboldt,  Tenn.	35-50N	88-55W
Humboldt	39-59N	118-36W
Hume	36-48N	118-54W
Humphreys.  Mt.	37-17N	118-40W
Humphreys  Peak	35-21N	111-41W
Humptulips	47-14N	123-57W
Hunter	42-13N	74-13W
Huntingburg	38-18N	86-57W
Huntingdon	40-30N	78-01W
Huntington,  Ind.	40-53N	85-30W
Huntington,  Oreg.	44-21N	117-16W
Huntington,  Utah	39-20N	110-58W
Huntington,  W. Va.	38-25N	82-27W
Huntington  Beach	33-40N	118-05W
Huntington  Station	40-52N	73-26W
Huntsville,  Ala.	34-44N	86-35W
Huntsville,  Tex.	30-43N	95-33W
Hurley, N.  Mex.	32-42N	108-08W
Hurley, Wis.	46-27N	90-11W
Huron, Calif.	36-12N	120-06W
Huron, Ohio	41-24N	82-33W
Huron, S.  Dak.	44-22N	98-13W
Huron, L.	44-30N	82-40W
Hurricane	37-11N	113-17W
Hustontown	40-03N	78-02W
Hutchinson,  Kans.	38-05N	97-56W
Hutchinson,  Minn.	44-54N	94-22W
Hyannis,  Mass.	41-39N	70-17W
Hyannis,  Nebr.	42-00N	101-46W
Hydaburg	55-15N	132-50W
Hyde Park	41-47N	73-56W
Hyder	55-55N	130-05W
Hyndman Peak	43-45N	114-08W
Hyrum	41-38N	111-51W
Hysham	46-18N	107-14W
Ida Grove	42-21N	95-28W
Idabel	33-54N	94-50W
Idaho	45-00N	115-00W
Idaho City	43-50N	115-50W
Idaho Falls	43-30N	112-02W
Idria	36-25N	120-41W
Iliamna L.	59-30N	155-00W
Ilion	43-01N	01-19W
Illinois	40-15N	89-30W
Illinois	38-58N	90-28W
Ilwaco	46-19N	124-03W
Imlay	40-40N	118-09W
Imlay City	43-02N	83-05W
Immokalee	26-25N	81-25W
Imperial,  Calif.	32-51N	115-34W
Imperial,  Nebr.	40-31N	101-39W
Imperial  Beach.	32-35N	117-08W
Imperial Dam	32-55N	114-25W
Imperial  Reservoir	32-53N	114-28W
Imperial  Valley	33-00N	115-30W
Incline  Village	39-10N	119-58W
Independence,  Calif.	36-48N	118-12W
Independence,  Iowa	42-28N	91-54W
Independence,  Kans.	37-14N	95-42W
Independence,  Ky.	38-57N	84-33W
Independence,  Mo.	39-06N	94-25W
Independence  Mts.	41-20N	116-00W
Index	47-50N	121-33W
Indian	27-59N	80-34W
Indian Lake	43-47N	74-16W
Indian  Springs	36-35N	115-40W
Indiana	40-37N	79-09W
Indiana	40-00N	86-00W
Indianapolis	39-46N	86-09W
Indianola,  Iowa	41-22N	93-34W
Indianola,  Miss.	33-27N	90-39W
Indio	33-43N	116-13W
Inglewood	33-58N	118-21W
Ingomar	46-35N	107-23W
Inlet	43-45N	74-48W
Interlaken	42-37N	76-44W
International  Falls	48-36N	93-25W
Inverness	28-50N	82-20W
Inyo Mts.	36-40N	118-00W
Inyokern	35-39N	117-49W
Iola	37-55N	95-24W
Ione	38-21N	120-56W
Ionia	42-59N	85-04W
Iowa	42-18N	93-30W
Iowa	41-10N	91-01W
Iowa City	41-40N	91-32W
Iowa Falls	42-31N	93-16W
Iowa Park	33-57N	98-40W
Ipswich,  Mass.	42-41N	70-50W
Ipswich, S.  Dak.	45-27N	99-02W
Iron Mountain	45-49N	88-04W
Iron River	46-06N	88-39W
Irondequoit	43-13N	77-35W
Ironton, Mo.	37-36N	90-38W
Ironton, Ohio	38-32N	82-41W
Ironwood	46-27N	90-09W
Irvine,  Calif.	33-41N	117-46W
Irvine, Ky.	37-42N	83-58W
Irving	32-49N	96-56W
Irvona	40-46N	78-33W
Isabel	45-24N	101-26W
Ishpeming	46-29N	87-40W
Isla Vista	34-25N	119-53W
Island Pond	44-49N	71-53W
Isle Royale  Nat. Park	48-00N	88-55W
Isleton	38-10N	121-37W
Istokpoga, L.	27-23N	81-17W
Ithaca	42-27N	76-30W
Ivanhoe,  Calif.	36-23N	119-13W
Ivanhoe,  Minn.	44-28N	96-15W
Jackman	45-35N	70-17W
Jacksboro	33-14N	98-15W
Jackson, Ala.	31-31N	87-53W
Jackson,  Calif.	38-21N	120-46W
Jackson, Ky.	37-33N	83-23W
Jackson,  Mich.	42-15N	84-24W
Jackson,  Minn.	43-37N	95-01W
Jackson,  Miss.	32-18N	90-12W
Jackson, Mo.	37-23N	89-40W
Jackson, N.H.	44-10N	71-11W
Jackson, Ohio	39-03N	82-39W
Jackson,  Tenn.	35-37N	88-49W
Jackson, Wyo.	43-29N	110-46W
Jackson L.	43-52N	110-36W
Jacksonville,  Ala.	33-49N	85-46W
Jacksonville,  Ark.	34-52N	92-07W
Jacksonville,  Calif.	37-52N	120-24W
Jacksonville,  Fla.	30-20N	81-39W
Jacksonville,  III.	39-44N	90-14W
Jacksonville,  N.C.	34-45N	77-26W
Jacksonville,  Tex.	31-58N	95-17W
Jacksonville  Beach.	30-17N	81-24W
Jacob Lake	36-43N	112-13W
Jacumba	32-37N	116-11W
Jaffrey	42-49N	72-02W
Jal	32-07N	103-12W
Jalama	34-29N	120-29W
James, S.  Dak.	42-52N	97-18W
James, Va.	36-56N	76-27W
Jamestown, N.  Dak.	46-54N	98-42W
Jamestown,  N.Y.	42-06N	79-14W
Jamestown,  Pa.	41-29N	80-27W
Janesville	42-41N	89-01W
Jasper, Ala.	33-50N	87-17W
Jasper, Fla.	30-31N	82-57W
Jasper, Ind.	38-24N	86-56W
Jasper, Tex.	30-56N	94-01W
Jay Peak	44-55N	72-32W
Jayton	33-15N	100-34W
Jean	35-47N	115-20W
Jeanerette	29-55N	91-40W
